       rhogas          rsgas        rhostar          rstar
        8.46800          0.30000          3.36040          0.22300
        8.46800          0.30000          3.35775          0.22300
        8.46800          0.30000          3.37036          0.22300
        8.46800          0.30000          3.37137          0.22300
        8.46800          0.30000          3.35773          0.22300
        8.46800          0.30000          3.35509          0.22300
        8.46800          0.30000          3.36040          0.22300
        8.46800          0.30000          3.34878          0.22300
        8.46800          0.30000          3.36632          0.22300
        8.46800          0.30000          3.36193          0.22300
        8.46800          0.30000          3.36364          0.22300
        8.46800          0.30000          3.36780          0.22300
        8.46800          0.30000          3.37195          0.22300
        8.46800          0.30000          3.37062          0.22300
        8.46800          0.30000          3.37717          0.22300
        8.46800          0.30000          3.37663          0.22300
        8.46800          0.30000          3.36860          0.22300
        8.46800          0.30000          3.36517          0.22300
        8.46800          0.30000          3.35524          0.22300
        8.46800          0.30000          3.37844          0.22300
        8.46800          0.30000          3.38492          0.22300
        8.46800          0.30000          3.38464          0.22300
        8.46800          0.30000          3.37855          0.22300
        8.46800          0.30000          3.38636          0.22300
        8.46800          0.30000          3.38387          0.22300
        8.46800          0.30000          3.38387          0.22300
        8.46800          0.30000          3.38908          0.22300
        8.46800          0.30000          3.39456          0.22300
        8.46800          0.30000          3.39292          0.22300
        8.46800          0.30000          3.38809          0.22300
        8.46800          0.30000          3.38481          0.22300
        8.46800          0.30000          3.37900          0.22300
        8.46800          0.30000          3.37633          0.22300
        8.46800          0.30000          3.37721          0.22300
        8.46800          0.30000          3.36768          0.22300
        8.46800          0.30000          3.39371          0.22300
        8.46800          0.30000          3.39138          0.22300
        8.46800          0.30000          3.39417          0.22300
        8.46800          0.30000          3.38170          0.22300
        8.46800          0.30000          3.38209          0.22300
        8.46800          0.30000          3.38180          0.22300
        8.46800          0.30000          3.37400          0.22300
        8.46800          0.30000          3.36550          0.22300
        8.46800          0.30000          3.35577          0.22300
        8.46800          0.30000          3.36097          0.22300
        8.46800          0.30000          3.35946          0.22300
        8.46800          0.30000          3.35518          0.22300
        8.46800          0.30000          3.35122          0.22300
        8.46800          0.30000          3.34664          0.22300
        8.46800          0.30000          3.34571          0.22300
        8.46800          0.30000          3.35452          0.22300
        8.46800          0.30000          3.36369          0.22300
        8.46800          0.30000          3.36761          0.22300
        8.46800          0.30000          3.36329          0.22300
        8.46800          0.30000          3.37114          0.22300
        8.46800          0.30000          3.36382          0.22300
        8.46800          0.30000          3.36851          0.22300
        8.46800          0.30000          3.35705          0.22300
        8.46800          0.30000          3.35914          0.22300
        8.46800          0.30000          3.35016          0.22300
        8.46800          0.30000          3.34887          0.22300
        8.46800          0.30000          3.34634          0.22300
        8.46800          0.30000          3.35584          0.22300
        8.46800          0.30000          3.34592          0.22300
        8.46800          0.30000          3.34448          0.22300
        8.46800          0.30000          3.35405          0.22300
        8.46800          0.30000          3.33344          0.22300
        8.46800          0.30000          3.33164          0.22300
        8.46800          0.30000          3.32852          0.22300
        8.46800          0.30000          3.33920          0.22300
        8.46800          0.30000          3.33246          0.22300
        8.46800          0.30000          3.31515          0.22300
        8.46800          0.30000          3.31482          0.22300
        8.46800          0.30000          3.30269          0.22300
        8.46800          0.30000          3.30236          0.22300
        8.46800          0.30000          3.28325          0.22300
        8.46800          0.30000          3.28560          0.22300
        8.46800          0.30000          3.29863          0.22300
        8.46800          0.30000          3.27951          0.22300
        8.46800          0.30000          3.28100          0.22300
        8.46800          0.30000          3.27891          0.22300
        8.46800          0.30000          3.28588          0.22300
        8.46800          0.30000          3.28872          0.22300
        8.46800          0.30000          3.29962          0.22300
        8.46800          0.30000          3.30586          0.22300
        8.46800          0.30000          3.30371          0.22300
        8.46800          0.30000          3.30074          0.22300
        8.46800          0.30000          3.28854          0.22300
        8.46800          0.30000          3.29213          0.22300
        8.46800          0.30000          3.29384          0.22300
        8.46800          0.30000          3.29878          0.22300
        8.46800          0.30000          3.30114          0.22300
        8.46800          0.30000          3.30943          0.22300
        8.46800          0.30000          3.31017          0.22300
        8.46800          0.30000          3.30099          0.22300
        8.46800          0.30000          3.29744          0.22300
        8.46800          0.30000          3.29879          0.22300
        8.46800          0.30000          3.30519          0.22300
        8.46800          0.30000          3.31678          0.22300
        8.46800          0.30000          3.31320          0.22300
        8.46800          0.30000          3.31648          0.22300
        8.46800          0.30000          3.30902          0.22300
        8.46800          0.30000          3.30413          0.22300
        8.46800          0.30000          3.29932          0.22300
        8.46800          0.30000          3.29941          0.22300
        8.46800          0.30000          3.30066          0.22300
        8.46800          0.30000          3.30515          0.22300
        8.46800          0.30000          3.31173          0.22300
        8.46800          0.30000          3.30818          0.22300
        8.46800          0.30000          3.30967          0.22300
        8.46800          0.30000          3.31843          0.22300
        8.46800          0.30000          3.31636          0.22300
        8.46800          0.30000          3.32516          0.22300
        8.46800          0.30000          3.32814          0.22300
        8.46800          0.30000          3.33824          0.22300
        8.46800          0.30000          3.34271          0.22300
        8.46800          0.30000          3.34293          0.22300
        8.46800          0.30000          3.34167          0.22300
        8.46800          0.30000          3.33700          0.22300
        8.46800          0.30000          3.33541          0.22300
        8.46800          0.30000          3.32738          0.22300
        8.46800          0.30000          3.32778          0.22300
        8.46800          0.30000          3.32592          0.22300
        8.46800          0.30000          3.33379          0.22300
        8.46800          0.30000          3.32763          0.22300
        8.46800          0.30000          3.33704          0.22300
        8.46800          0.30000          3.34965          0.22300
        8.46800          0.30000          3.35913          0.22300
        8.46800          0.30000          3.34866          0.22300
        8.46800          0.30000          3.33840          0.22300
        8.46800          0.30000          3.32326          0.22300
        8.46800          0.30000          3.31878          0.22300
        8.46800          0.30000          3.32594          0.22300
        8.46800          0.30000          3.32822          0.22300
        8.46800          0.30000          3.33819          0.22300
        8.46800          0.30000          3.34651          0.22300
        8.46800          0.30000          3.34938          0.22300
        8.46800          0.30000          3.35200          0.22300
        8.46800          0.30000          3.35047          0.22300
        8.46800          0.30000          3.34729          0.22300
        8.46800          0.30000          3.34803          0.22300
        8.46800          0.30000          3.35584          0.22300
        8.46800          0.30000          3.35778          0.22300
        8.46800          0.30000          3.36619          0.22300
        8.46800          0.30000          3.37278          0.22300
        8.46800          0.30000          3.37123          0.22300
        8.46800          0.30000          3.37412          0.22300
        8.46800          0.30000          3.37144          0.22300
        8.46800          0.30000          3.37515          0.22300
        8.46800          0.30000          3.37269          0.22300
        8.46800          0.30000          3.37025          0.22300
        8.46800          0.30000          3.37467          0.22300
        8.46800          0.30000          3.37364          0.22300
        8.46800          0.30000          3.38410          0.22300
        8.46800          0.30000          3.37407          0.22300
        8.46800          0.30000          3.38708          0.22300
        8.46800          0.30000          3.39743          0.22300
        8.46800          0.30000          3.39900          0.22300
        8.46800          0.30000          3.41042          0.22300
        8.46800          0.30000          3.40816          0.22300
        8.46800          0.30000          3.40297          0.22300
        8.46800          0.30000          3.41610          0.22300
        8.46800          0.30000          3.42183          0.22300
        8.46800          0.30000          3.42830          0.22300
        8.46800          0.30000          3.43266          0.22300
        8.46800          0.30000          3.42528          0.22300
        8.46800          0.30000          3.42691          0.22300
        8.46800          0.30000          3.42549          0.22300
        8.46800          0.30000          3.42712          0.22300
        8.46800          0.30000          3.42986          0.22300
        8.46800          0.30000          3.42904          0.22300
        8.46800          0.30000          3.42390          0.22300
        8.46800          0.30000          3.43664          0.22300
        8.46800          0.30000          3.44419          0.22300
        8.46800          0.30000          3.45681          0.22300
        8.46800          0.30000          3.44318          0.22300
        8.46800          0.30000          3.43589          0.22300
        8.46800          0.30000          3.43823          0.22300
        8.46800          0.30000          3.43931          0.22300
        8.46800          0.30000          3.44117          0.22300
        8.46800          0.30000          3.41659          0.22300
        8.46800          0.30000          3.41610          0.22300
        8.46800          0.30000          3.42552          0.22300
        8.46800          0.30000          3.42897          0.22300
        8.46800          0.30000          3.43762          0.22300
        8.46800          0.30000          3.44124          0.22300
        8.46800          0.30000          3.44364          0.22300
        8.46800          0.30000          3.43161          0.22300
        8.46800          0.30000          3.42189          0.22300
        8.46800          0.30000          3.41868          0.22300
        8.46800          0.30000          3.41081          0.22300
        8.46800          0.30000          3.41322          0.22300
        8.46800          0.30000          3.41448          0.22300
        8.46800          0.30000          3.41101          0.22300
        8.46800          0.30000          3.41504          0.22300
        8.46800          0.30000          3.41238          0.22300
        8.46800          0.30000          3.41416          0.22300
        8.46800          0.30000          3.40710          0.22300
        8.46800          0.30000          3.40771          0.22300
        8.46800          0.30000          3.41060          0.22300
        8.46800          0.30000          3.41366          0.22300
        8.46800          0.30000          3.41446          0.22300
        8.46800          0.30000          3.40732          0.22300
        8.46800          0.30000          3.41004          0.22300
        8.46800          0.30000          3.40801          0.22300
        8.46800          0.30000          3.40855          0.22300
        8.46800          0.30000          3.41269          0.22300
        8.46800          0.30000          3.42308          0.22300
        8.46800          0.30000          3.43207          0.22300
        8.46800          0.30000          3.42648          0.22300
        8.46800          0.30000          3.42405          0.22300
        8.46800          0.30000          3.42227          0.22300
        8.46800          0.30000          3.41730          0.22300
        8.46800          0.30000          3.42554          0.22300
        8.46800          0.30000          3.43002          0.22300
        8.46800          0.30000          3.42630          0.22300
        8.46800          0.30000          3.41549          0.22300
        8.46800          0.30000          3.40364          0.22300
        8.46800          0.30000          3.40636          0.22300
        8.46800          0.30000          3.41591          0.22300
        8.46800          0.30000          3.41551          0.22300
        8.46800          0.30000          3.41618          0.22300
        8.46800          0.30000          3.40069          0.22300
        8.46800          0.30000          3.39020          0.22300
        8.46800          0.30000          3.39381          0.22300
        8.46800          0.30000          3.39378          0.22300
        8.46800          0.30000          3.39302          0.22300
        8.46800          0.30000          3.39280          0.22300
        8.46800          0.30000          3.39937          0.22300
        8.46800          0.30000          3.40533          0.22300
        8.46800          0.30000          3.41402          0.22300
        8.46800          0.30000          3.41904          0.22300
        8.46800          0.30000          3.40964          0.22300
        8.46800          0.30000          3.41081          0.22300
        8.46800          0.30000          3.40070          0.22300
        8.46800          0.30000          3.41399          0.22300
        8.46800          0.30000          3.41425          0.22300
        8.46800          0.30000          3.41304          0.22300
        8.46800          0.30000          3.40857          0.22300
        8.46800          0.30000          3.41340          0.22300
        8.46800          0.30000          3.40821          0.22300
        8.46800          0.30000          3.41237          0.22300
        8.46800          0.30000          3.41170          0.22300
        8.46800          0.30000          3.40127          0.22300
        8.46800          0.30000          3.39541          0.22300
        8.46800          0.30000          3.40317          0.22300
        8.46800          0.30000          3.40257          0.22300
        8.46800          0.30000          3.39562          0.22300
        8.46800          0.30000          3.37885          0.22300
        8.46800          0.30000          3.37180          0.22300
        8.46800          0.30000          3.37310          0.22300
        8.46800          0.30000          3.36546          0.22300
        8.46800          0.30000          3.37043          0.22300
        8.46800          0.30000          3.36511          0.22300
        8.46800          0.30000          3.37426          0.22300
        8.46800          0.30000          3.37643          0.22300
        8.46800          0.30000          3.38673          0.22300
        8.46800          0.30000          3.39884          0.22300
        8.46800          0.30000          3.40071          0.22300
        8.46800          0.30000          3.39762          0.22300
        8.46800          0.30000          3.39652          0.22300
        8.46800          0.30000          3.39159          0.22300
        8.46800          0.30000          3.39009          0.22300
        8.46800          0.30000          3.38647          0.22300
        8.46800          0.30000          3.39083          0.22300
        8.46800          0.30000          3.38543          0.22300
        8.46800          0.30000          3.37809          0.22300
        8.46800          0.30000          3.38860          0.22300
        8.46800          0.30000          3.38775          0.22300
        8.46800          0.30000          3.39192          0.22300
        8.46800          0.30000          3.38232          0.22300
        8.46800          0.30000          3.37950          0.22300
        8.46800          0.30000          3.37706          0.22300
        8.46800          0.30000          3.38639          0.22300
        8.46800          0.30000          3.38564          0.22300
        8.46800          0.30000          3.38743          0.22300
        8.46800          0.30000          3.38531          0.22300
        8.46800          0.30000          3.39128          0.22300
        8.46800          0.30000          3.40619          0.22300
        8.46800          0.30000          3.40937          0.22300
        8.46800          0.30000          3.41127          0.22300
        8.46800          0.30000          3.42167          0.22300
        8.46800          0.30000          3.41658          0.22300
        8.46800          0.30000          3.40876          0.22300
        8.46800          0.30000          3.39709          0.22300
        8.46800          0.30000          3.38355          0.22300
        8.46800          0.30000          3.38808          0.22300
        8.46800          0.30000          3.39449          0.22300
        8.46800          0.30000          3.39621          0.22300
        8.46800          0.30000          3.39726          0.22300
        8.46800          0.30000          3.39944          0.22300
        8.46800          0.30000          3.39778          0.22300
        8.46800          0.30000          3.39610          0.22300
        8.46800          0.30000          3.40191          0.22300
        8.46800          0.30000          3.39411          0.22300
        8.46800          0.30000          3.38684          0.22300
        8.46800          0.30000          3.38534          0.22300
        8.46800          0.30000          3.37464          0.22300
        8.46800          0.30000          3.37229          0.22300
        8.46800          0.30000          3.37449          0.22300
        8.46800          0.30000          3.37317          0.22300
        8.46800          0.30000          3.36585          0.22300
        8.46800          0.30000          3.35765          0.22300
        8.46800          0.30000          3.35530          0.22300
        8.46800          0.30000          3.34359          0.22300
        8.46800          0.30000          3.34876          0.22300
        8.46800          0.30000          3.34221          0.22300
        8.46800          0.30000          3.33788          0.22300
        8.46800          0.30000          3.34581          0.22300
        8.46800          0.30000          3.34727          0.22300
        8.46800          0.30000          3.34821          0.22300
        8.46800          0.30000          3.34524          0.22300
        8.46800          0.30000          3.32993          0.22300
        8.46800          0.30000          3.32886          0.22300
        8.46800          0.30000          3.33469          0.22300
        8.46800          0.30000          3.33558          0.22300
        8.46800          0.30000          3.32706          0.22300
        8.46800          0.30000          3.33264          0.22300
        8.46800          0.30000          3.33169          0.22300
        8.46800          0.30000          3.33234          0.22300
        8.46800          0.30000          3.34447          0.22300
        8.46800          0.30000          3.34717          0.22300
        8.46800          0.30000          3.34682          0.22300
        8.46800          0.30000          3.33954          0.22300
        8.46800          0.30000          3.34201          0.22300
        8.46800          0.30000          3.33386          0.22300
        8.46800          0.30000          3.32721          0.22300
        8.46800          0.30000          3.32091          0.22300
        8.46800          0.30000          3.31162          0.22300
        8.46800          0.30000          3.31307          0.22300
        8.46800          0.30000          3.30746          0.22300
        8.46800          0.30000          3.30460          0.22300
        8.46800          0.30000          3.30573          0.22300
        8.46800          0.30000          3.30759          0.22300
        8.46800          0.30000          3.30648          0.22300
        8.46800          0.30000          3.28873          0.22300
        8.46800          0.30000          3.28785          0.22300
        8.46800          0.30000          3.28723          0.22300
        8.46800          0.30000          3.30162          0.22300
        8.46800          0.30000          3.29977          0.22300
        8.46800          0.30000          3.30441          0.22300
        8.46800          0.30000          3.29350          0.22300
        8.46800          0.30000          3.28933          0.22300
        8.46800          0.30000          3.29105          0.22300
        8.46800          0.30000          3.28869          0.22300
        8.46800          0.30000          3.28128          0.22300
        8.46800          0.30000          3.27363          0.22300
        8.46800          0.30000          3.27342          0.22300
        8.46800          0.30000          3.27348          0.22300
        8.46800          0.30000          3.26343          0.22300
        8.46800          0.30000          3.26222          0.22300
        8.46800          0.30000          3.26826          0.22300
        8.46800          0.30000          3.26116          0.22300
        8.46800          0.30000          3.25731          0.22300
        8.46800          0.30000          3.26406          0.22300
        8.46800          0.30000          3.25812          0.22300
        8.46800          0.30000          3.25465          0.22300
        8.46800          0.30000          3.25482          0.22300
        8.46800          0.30000          3.25180          0.22300
        8.46800          0.30000          3.24992          0.22300
        8.46800          0.30000          3.25848          0.22300
        8.46800          0.30000          3.25750          0.22300
        8.46800          0.30000          3.25767          0.22300
        8.46800          0.30000          3.25898          0.22300
        8.46800          0.30000          3.26185          0.22300
        8.46800          0.30000          3.26163          0.22300
        8.46800          0.30000          3.25434          0.22300
        8.46800          0.30000          3.24853          0.22300
        8.46800          0.30000          3.24620          0.22300
        8.46800          0.30000          3.25073          0.22300
        8.46800          0.30000          3.25349          0.22300
        8.46800          0.30000          3.26468          0.22300
        8.46800          0.30000          3.25566          0.22300
        8.46800          0.30000          3.26218          0.22300
        8.46800          0.30000          3.25601          0.22300
        8.46800          0.30000          3.24112          0.22300
        8.46800          0.30000          3.22486          0.22300
        8.46800          0.30000          3.22378          0.22300
        8.46800          0.30000          3.24247          0.22300
        8.46800          0.30000          3.23181          0.22300
        8.46800          0.30000          3.24029          0.22300
        8.46800          0.30000          3.22642          0.22300
        8.46800          0.30000          3.23007          0.22300
        8.46800          0.30000          3.23414          0.22300
        8.46800          0.30000          3.23923          0.22300
        8.46800          0.30000          3.24543          0.22300
        8.46800          0.30000          3.24671          0.22300
        8.46800          0.30000          3.24528          0.22300
        8.46800          0.30000          3.25562          0.22300
        8.46800          0.30000          3.24691          0.22300
        8.46800          0.30000          3.24023          0.22300
        8.46800          0.30000          3.24160          0.22300
        8.46800          0.30000          3.23407          0.22300
        8.46800          0.30000          3.23134          0.22300
        8.46800          0.30000          3.22977          0.22300
        8.46800          0.30000          3.22902          0.22300
        8.46800          0.30000          3.23293          0.22300
        8.46800          0.30000          3.22469          0.22300
        8.46800          0.30000          3.23238          0.22300
        8.46800          0.30000          3.22760          0.22300
        8.46800          0.30000          3.21822          0.22300
        8.46800          0.30000          3.22196          0.22300
        8.46800          0.30000          3.21910          0.22300
        8.46800          0.30000          3.21461          0.22300
        8.46800          0.30000          3.21369          0.22300
        8.46800          0.30000          3.21395          0.22300
        8.46800          0.30000          3.21909          0.22300
        8.46800          0.30000          3.22682          0.22300
        8.46800          0.30000          3.23459          0.22300
        8.46800          0.30000          3.23923          0.22300
        8.46800          0.30000          3.25512          0.22300
        8.46800          0.30000          3.26010          0.22300
        8.46800          0.30000          3.26530          0.22300
        8.46800          0.30000          3.27893          0.22300
        8.46800          0.30000          3.27487          0.22300
        8.46800          0.30000          3.27175          0.22300
        8.46800          0.30000          3.29177          0.22300
        8.46800          0.30000          3.29187          0.22300
        8.46800          0.30000          3.30178          0.22300
        8.46800          0.30000          3.29195          0.22300
        8.46800          0.30000          3.29023          0.22300
        8.46800          0.30000          3.28643          0.22300
        8.46800          0.30000          3.27163          0.22300
        8.46800          0.30000          3.26716          0.22300
        8.46800          0.30000          3.26816          0.22300
        8.46800          0.30000          3.25860          0.22300
        8.46800          0.30000          3.26469          0.22300
        8.46800          0.30000          3.26445          0.22300
        8.46800          0.30000          3.25792          0.22300
        8.46800          0.30000          3.24758          0.22300
        8.46800          0.30000          3.24149          0.22300
        8.46800          0.30000          3.24759          0.22300
        8.46800          0.30000          3.24199          0.22300
        8.46800          0.30000          3.24786          0.22300
        8.46800          0.30000          3.25664          0.22300
        8.46800          0.30000          3.25266          0.22300
        8.46800          0.30000          3.25738          0.22300
        8.46800          0.30000          3.26719          0.22300
        8.46800          0.30000          3.25938          0.22300
        8.46800          0.30000          3.27392          0.22300
        8.46800          0.30000          3.26146          0.22300
        8.46800          0.30000          3.25683          0.22300
        8.46800          0.30000          3.26426          0.22300
        8.46800          0.30000          3.27396          0.22300
        8.46800          0.30000          3.27564          0.22300
        8.46800          0.30000          3.27859          0.22300
        8.46800          0.30000          3.28566          0.22300
        8.46800          0.30000          3.29050          0.22300
        8.46800          0.30000          3.28851          0.22300
        8.46800          0.30000          3.28413          0.22300
        8.46800          0.30000          3.28276          0.22300
        8.46800          0.30000          3.29470          0.22300
        8.46800          0.30000          3.29379          0.22300
        8.46800          0.30000          3.29794          0.22300
        8.46800          0.30000          3.29666          0.22300
        8.46800          0.30000          3.29198          0.22300
        8.46800          0.30000          3.28593          0.22300
        8.46800          0.30000          3.29121          0.22300
        8.46800          0.30000          3.28393          0.22300
        8.46800          0.30000          3.28810          0.22300
        8.46800          0.30000          3.28140          0.22300
        8.46800          0.30000          3.29262          0.22300
        8.46800          0.30000          3.29559          0.22300
        8.46800          0.30000          3.29413          0.22300
        8.46800          0.30000          3.29098          0.22300
        8.46800          0.30000          3.29834          0.22300
        8.46800          0.30000          3.29721          0.22300
        8.46800          0.30000          3.28633          0.22300
        8.46800          0.30000          3.29531          0.22300
        8.46800          0.30000          3.29107          0.22300
        8.46800          0.30000          3.28798          0.22300
        8.46800          0.30000          3.29458          0.22300
        8.46800          0.30000          3.29333          0.22300
        8.46800          0.30000          3.28517          0.22300
        8.46800          0.30000          3.28490          0.22300
        8.46800          0.30000          3.29277          0.22300
        8.46800          0.30000          3.29048          0.22300
        8.46800          0.30000          3.29390          0.22300
        8.46800          0.30000          3.28437          0.22300
        8.46800          0.30000          3.27554          0.22300
        8.46800          0.30000          3.27954          0.22300
        8.46800          0.30000          3.27885          0.22300
        8.46800          0.30000          3.28170          0.22300
        8.46800          0.30000          3.28521          0.22300
        8.46800          0.30000          3.29839          0.22300
        8.46800          0.30000          3.28853          0.22300
        8.46800          0.30000          3.29201          0.22300
        8.46800          0.30000          3.28337          0.22300
        8.46800          0.30000          3.27545          0.22300
        8.46800          0.30000          3.28885          0.22300
        8.46800          0.30000          3.28333          0.22300
        8.46800          0.30000          3.28369          0.22300
        8.46800          0.30000          3.29013          0.22300
        8.46800          0.30000          3.28895          0.22300
        8.46800          0.30000          3.29211          0.22300
        8.46800          0.30000          3.28995          0.22300
        8.46800          0.30000          3.29738          0.22300
        8.46800          0.30000          3.31120          0.22300
        8.46800          0.30000          3.30378          0.22300
        8.46800          0.30000          3.30106          0.22300
        8.46800          0.30000          3.30492          0.22300
        8.46800          0.30000          3.30438          0.22300
        8.46800          0.30000          3.29663          0.22300
        8.46800          0.30000          3.29612          0.22300
        8.46800          0.30000          3.29580          0.22300
        8.46800          0.30000          3.30158          0.22300
        8.46800          0.30000          3.29035          0.22300
        8.46800          0.30000          3.29225          0.22300
        8.46800          0.30000          3.28816          0.22300
        8.46800          0.30000          3.27194          0.22300
        8.46800          0.30000          3.26452          0.22300
        8.46800          0.30000          3.27405          0.22300
        8.46800          0.30000          3.29009          0.22300
        8.46800          0.30000          3.29263          0.22300
        8.46800          0.30000          3.29295          0.22300
        8.46800          0.30000          3.29199          0.22300
        8.46800          0.30000          3.29757          0.22300
        8.46800          0.30000          3.29538          0.22300
        8.46800          0.30000          3.30442          0.22300
        8.46800          0.30000          3.30486          0.22300
        8.46800          0.30000          3.31400          0.22300
        8.46800          0.30000          3.31306          0.22300
        8.46800          0.30000          3.31199          0.22300
        8.46800          0.30000          3.31031          0.22300
        8.46800          0.30000          3.31309          0.22300
        8.46800          0.30000          3.31788          0.22300
        8.46800          0.30000          3.32352          0.22300
        8.46800          0.30000          3.32893          0.22300
        8.46800          0.30000          3.32407          0.22300
        8.46800          0.30000          3.32632          0.22300
        8.46800          0.30000          3.32714          0.22300
        8.46800          0.30000          3.33424          0.22300
        8.46800          0.30000          3.34305          0.22300
        8.46800          0.30000          3.34285          0.22300
        8.46800          0.30000          3.33064          0.22300
        8.46800          0.30000          3.33258          0.22300
        8.46800          0.30000          3.33018          0.22300
        8.46800          0.30000          3.33022          0.22300
        8.46800          0.30000          3.33892          0.22300
        8.46800          0.30000          3.33172          0.22300
        8.46800          0.30000          3.33193          0.22300
        8.46800          0.30000          3.33122          0.22300
        8.46800          0.30000          3.32549          0.22300
        8.46800          0.30000          3.31391          0.22300
        8.46800          0.30000          3.31113          0.22300
        8.46800          0.30000          3.30528          0.22300
        8.46800          0.30000          3.30725          0.22300
        8.46800          0.30000          3.29801          0.22300
        8.46800          0.30000          3.29436          0.22300
        8.46800          0.30000          3.30422          0.22300
        8.46800          0.30000          3.30954          0.22300
        8.46800          0.30000          3.30509          0.22300
        8.46800          0.30000          3.28990          0.22300
        8.46800          0.30000          3.29216          0.22300
        8.46800          0.30000          3.30121          0.22300
        8.46800          0.30000          3.30049          0.22300
        8.46800          0.30000          3.30476          0.22300
        8.46800          0.30000          3.30819          0.22300
        8.46800          0.30000          3.29437          0.22300
        8.46800          0.30000          3.29963          0.22300
        8.46800          0.30000          3.29599          0.22300
        8.46800          0.30000          3.29590          0.22300
        8.46800          0.30000          3.30441          0.22300
        8.46800          0.30000          3.29845          0.22300
        8.46800          0.30000          3.30318          0.22300
        8.46800          0.30000          3.30733          0.22300
        8.46800          0.30000          3.29881          0.22300
        8.46800          0.30000          3.30429          0.22300
        8.46800          0.30000          3.30499          0.22300
        8.46800          0.30000          3.30696          0.22300
        8.46800          0.30000          3.31814          0.22300
        8.46800          0.30000          3.32143          0.22300
        8.46800          0.30000          3.32273          0.22300
        8.46800          0.30000          3.30857          0.22300
        8.46800          0.30000          3.32199          0.22300
        8.46800          0.30000          3.32438          0.22300
        8.46800          0.30000          3.33226          0.22300
        8.46800          0.30000          3.33183          0.22300
        8.46800          0.30000          3.34722          0.22300
        8.46800          0.30000          3.32920          0.22300
        8.46800          0.30000          3.33448          0.22300
        8.46800          0.30000          3.33847          0.22300
        8.46800          0.30000          3.34702          0.22300
        8.46800          0.30000          3.34563          0.22300
        8.46800          0.30000          3.34535          0.22300
        8.46800          0.30000          3.34344          0.22300
        8.46800          0.30000          3.34657          0.22300
        8.46800          0.30000          3.34106          0.22300
        8.46800          0.30000          3.33237          0.22300
        8.46800          0.30000          3.32974          0.22300
        8.46800          0.30000          3.32190          0.22300
        8.46800          0.30000          3.31448          0.22300
        8.46800          0.30000          3.31370          0.22300
        8.46800          0.30000          3.30677          0.22300
        8.46800          0.30000          3.31992          0.22300
        8.46800          0.30000          3.31315          0.22300
        8.46800          0.30000          3.31545          0.22300
        8.46800          0.30000          3.30492          0.22300
        8.46800          0.30000          3.30119          0.22300
        8.46800          0.30000          3.30514          0.22300
        8.46800          0.30000          3.31003          0.22300
        8.46800          0.30000          3.30660          0.22300
        8.46800          0.30000          3.30233          0.22300
        8.46800          0.30000          3.31231          0.22300
        8.46800          0.30000          3.31130          0.22300
        8.46800          0.30000          3.31309          0.22300
        8.46800          0.30000          3.31270          0.22300
        8.46800          0.30000          3.31546          0.22300
        8.46800          0.30000          3.29885          0.22300
        8.46800          0.30000          3.30140          0.22300
        8.46800          0.30000          3.29363          0.22300
        8.46800          0.30000          3.29400          0.22300
        8.46800          0.30000          3.29946          0.22300
        8.46800          0.30000          3.30718          0.22300
        8.46800          0.30000          3.31802          0.22300
        8.46800          0.30000          3.32405          0.22300
        8.46800          0.30000          3.32944          0.22300
        8.46800          0.30000          3.34019          0.22300
        8.46800          0.30000          3.33366          0.22300
        8.46800          0.30000          3.33737          0.22300
        8.46800          0.30000          3.33085          0.22300
        8.46800          0.30000          3.33811          0.22300
        8.46800          0.30000          3.33228          0.22300
        8.46800          0.30000          3.32570          0.22300
        8.46800          0.30000          3.32566          0.22300
        8.46800          0.30000          3.32475          0.22300
        8.46800          0.30000          3.33815          0.22300
        8.46800          0.30000          3.33542          0.22300
        8.46800          0.30000          3.33481          0.22300
        8.46800          0.30000          3.33097          0.22300
        8.46800          0.30000          3.32227          0.22300
        8.46800          0.30000          3.32293          0.22300
        8.46800          0.30000          3.32835          0.22300
        8.46800          0.30000          3.31789          0.22300
        8.46800          0.30000          3.31356          0.22300
        8.46800          0.30000          3.31068          0.22300
        8.46800          0.30000          3.30312          0.22300
        8.46800          0.30000          3.30783          0.22300
        8.46800          0.30000          3.31165          0.22300
        8.46800          0.30000          3.31559          0.22300
        8.46800          0.30000          3.32637          0.22300
        8.46800          0.30000          3.31795          0.22300
        8.46800          0.30000          3.32692          0.22300
        8.46800          0.30000          3.32851          0.22300
        8.46800          0.30000          3.31713          0.22300
        8.46800          0.30000          3.31123          0.22300
        8.46800          0.30000          3.30872          0.22300
        8.46800          0.30000          3.28911          0.22300
        8.46800          0.30000          3.30134          0.22300
        8.46800          0.30000          3.29863          0.22300
        8.46800          0.30000          3.29952          0.22300
        8.46800          0.30000          3.29190          0.22300
        8.46800          0.30000          3.29548          0.22300
        8.46800          0.30000          3.30122          0.22300
        8.46800          0.30000          3.30810          0.22300
        8.46800          0.30000          3.30500          0.22300
        8.46800          0.30000          3.29622          0.22300
        8.46800          0.30000          3.30174          0.22300
        8.46800          0.30000          3.31044          0.22300
        8.46800          0.30000          3.30368          0.22300
        8.46800          0.30000          3.30589          0.22300
        8.46800          0.30000          3.30561          0.22300
        8.46800          0.30000          3.31214          0.22300
        8.46800          0.30000          3.30731          0.22300
        8.46800          0.30000          3.31680          0.22300
